Size,Selection,Run,Obj1,Obj2,Obj3
750,Roleta,5,21261.6,20686.8,21424.9
750,Roleta,5,21162,20722.5,20973.3
750,Roleta,5,22463.5,21394.3,21457.5
750,Roleta,5,21911.4,20738.2,21549.3
750,Roleta,5,22221.4,21325.2,21722.1
750,Roleta,5,21476.1,20788.7,20847.7
750,Roleta,5,21355.6,20813,21269.2
750,Roleta,5,21501.6,20951.7,21004.2
750,Roleta,5,21886.3,21883.9,21553.9
750,Roleta,5,21944.1,21097.1,21574.4
750,Roleta,5,21628.5,21112.7,21498
750,Roleta,5,22166.4,21420.9,21537.1
750,Roleta,5,21785.8,21002,20851.1
750,Roleta,5,21810.9,21013.1,21159.8
750,Roleta,5,21803.4,21275,21947.6
750,Roleta,5,22337.5,21392.4,21264.3
750,Roleta,5,22149.6,21069,21266.8
750,Roleta,5,21345.4,20255,20495.1
750,Roleta,5,21782.5,20857.7,21208.5
750,Roleta,5,21660.6,20875.3,21106.6
750,Roleta,5,22546.7,21639.5,21992.6
750,Roleta,5,21900,20271.5,20985.1
750,Roleta,5,21576.4,20995.9,21198.7
750,Roleta,5,21528.3,21008,21437.6
750,Roleta,5,22159.3,21315.1,21478.1
750,Roleta,5,21283.9,20075.1,20529.9
750,Roleta,5,21698.4,21310.6,21082.4
750,Roleta,5,21455.9,21029.1,21167.4
750,Roleta,5,21466.5,20577,21077.5
750,Roleta,5,21290,20818.4,20799.2
750,Roleta,5,21583.8,21073.8,20945.4
750,Roleta,5,22265,21242,21447.2
750,Roleta,5,21698.9,20864.3,21632.4
750,Roleta,5,21743.1,21490.1,21424.8
750,Roleta,5,21836.3,20893.3,21105.7
750,Roleta,5,21761.7,21208.9,21693.5
750,Roleta,5,21386.1,20494.9,21169.6
750,Roleta,5,21781.5,21356.6,21208.3
750,Roleta,5,21986.5,20837.2,21196.4
750,Roleta,5,21986.5,20837.2,21196.4
750,Roleta,6,20741.9,21066.5,20782.6
750,Roleta,6,20405.4,21280.1,20898.1
750,Roleta,6,21694,22229.2,21686.6
750,Roleta,6,21544.9,22500.2,21803.3
750,Roleta,6,21646.6,21870.6,21751.6
750,Roleta,6,21800,22556.1,22007.7
750,Roleta,6,21510.6,22297.3,21967.6
750,Roleta,6,20955.7,21770.1,21077.1
750,Roleta,6,21613.5,21663.4,21654.1
750,Roleta,6,20666.5,21330.9,20633.9
750,Roleta,6,21378.3,22214.9,21354.4
750,Roleta,6,21730.4,22376.5,22213.1
750,Roleta,6,21893.7,22709.9,21918.4
750,Roleta,6,20749.8,21286,21380.8
750,Roleta,6,21120,21989,21512.1
750,Roleta,6,22455.9,22646.2,22545.5
750,Roleta,6,20871.5,21616.8,21443.4
750,Roleta,6,20755.3,21567.3,21145.8
750,Roleta,6,21667.6,22175.5,21657.1
750,Roleta,6,21160.6,22010.7,21582.7
750,Roleta,6,21226.8,22040.5,21375.5
750,Roleta,6,21887.5,22684.6,22047.9
750,Roleta,6,21187.8,21820.5,21223.6
750,Roleta,6,21110.6,21759.5,21646.5
750,Roleta,6,21793.5,22304.4,22394.5
750,Roleta,6,20970.9,21805.1,21539
750,Roleta,6,20330.6,20570.9,20743.1
750,Roleta,6,20978.1,21338.1,20923.7
750,Roleta,6,21276.4,22022.5,21223.9
750,Roleta,6,20683.2,21250.5,21236.4
750,Roleta,6,20675.1,21245.8,21221.8
750,Roleta,6,21128.2,21987.4,21059.1
750,Roleta,6,20837.9,21640.1,20949.9
750,Roleta,6,21855.6,22654.3,21911.2
750,Roleta,6,21570.5,22372.8,22132.1
750,Roleta,6,20895.8,21799,21328.2
750,Roleta,6,20931.9,21618.2,21409.6
750,Roleta,6,21389.9,22240.4,21425
750,Roleta,6,21177.5,22390.7,21377.1
750,Roleta,6,20440.6,21025.8,21079.1
750,Roleta,6,21442.3,22102.4,21703.9
750,Roleta,6,21321.6,21978.4,21573.1
750,Roleta,6,20810.7,21195.2,21227.9
750,Roleta,6,20980.1,21484.1,21244.2
750,Roleta,6,21051.5,21776.2,21070
750,Roleta,6,21051.5,21776.2,21070
750,Roleta,6,21058.6,21697.5,21528.6
750,Roleta,6,21059.8,21034.7,21117.6
750,Roleta,6,21201.5,21504.1,21465.6
750,Roleta,6,21103.9,21837.3,21191.4
750,Roleta,6,20829.2,21506.7,21380.4
750,Roleta,6,21472.9,21991.4,21738.3
750,Roleta,6,20936.6,21694.6,21099.9
750,Roleta,6,20831.2,21415.7,20835.9
750,Roleta,6,21008.2,21948.4,22233.2
750,Roleta,6,20511.6,20815.2,20741.8
750,Roleta,6,21252.9,22241.2,21492.3
750,Roleta,6,21711.9,22422.8,22036.6
750,Roleta,6,21039.8,21665.8,21122.3
750,Roleta,6,21911.1,22283.5,22106.5
750,Roleta,6,21010.2,21685.6,21198.3
750,Roleta,6,21647.4,22459.6,21650.8
750,Roleta,6,20943.8,21864.9,21500.3
750,Roleta,6,21165.2,21617.6,21161.6
750,Roleta,6,20527.4,21164,20632.7
750,Roleta,6,21293.7,21625.6,21106.5
750,Roleta,6,21619.9,22254.8,21711.1
750,Roleta,6,21919.4,22680.1,22115
750,Roleta,6,21302.8,21891.8,21658.4
750,Roleta,6,20867.2,21871.5,21926.1
750,Roleta,6,21025.8,21503.1,21141.3
750,Roleta,6,21000.6,21544.7,20986.2
750,Roleta,6,21316.9,22007.6,22031.9
750,Roleta,6,21515.2,22293.7,21580.2
750,Roleta,6,21284.3,21484.5,21770.9
750,Roleta,6,20997.5,22144.2,21518.5
750,Roleta,6,21783.8,22599.9,22332.8
750,Roleta,6,21115.4,21136.9,21401.7
750,Roleta,6,21107.1,21490.3,21488.1
750,Roleta,6,21045.8,21691.6,21668
750,Roleta,6,21280.4,22103.3,21462.1
750,Roleta,6,21455.5,22038.6,21429.4
750,Roleta,6,20416.4,21435.3,21129.2
750,Roleta,6,21936.6,22489.3,22018.4
750,Roleta,6,21226.4,21565.8,21789.5
750,Roleta,6,21295.2,21824.7,21704.7
750,Roleta,6,21700.7,22087.1,21814.3
750,Roleta,6,20450,21215.3,21075.8
750,Roleta,6,21160.2,21535,21416.8
750,Roleta,6,20762.9,21615.8,21164.3
750,Roleta,6,21122.3,21802.1,21192.3
750,Roleta,6,21122.3,21802.1,21192.3
750,Roleta,7,20819.4,21897.2,21116.8
750,Roleta,7,20797.6,21603.9,21228.6
750,Roleta,7,21054.4,21586.5,21683
750,Roleta,7,20828.6,21319.5,21184.5
750,Roleta,7,21498,22212.3,21738.4
750,Roleta,7,21455,22164.3,21771.4
750,Roleta,7,20727.7,21341,20966.9
750,Roleta,7,21520.7,21848,21533.1
750,Roleta,7,20876.2,21519.5,21230
750,Roleta,7,20390.8,21507.9,20918.1
750,Roleta,7,21924.2,22314.5,21946.1
750,Roleta,7,21352.1,21553,21250.2
750,Roleta,7,21426.5,21680.3,21613.4
750,Roleta,7,21112.8,21439.3,20748.9
750,Roleta,7,20723.2,20985.5,20977.5
750,Roleta,7,21028.5,21234.5,21153.2
750,Roleta,7,21124.5,21510.3,21150.9
750,Roleta,7,21091.2,21487.1,21056
750,Roleta,7,20636.3,21479.8,21030.5
750,Roleta,7,20547.5,20807.9,20726.5
750,Roleta,7,20995.2,21204.4,21373.5
750,Roleta,7,21411.7,21489.2,21514.8
750,Roleta,7,20902.5,21321.3,21339.3
750,Roleta,7,20538.2,21397.9,21194
750,Roleta,7,21054.7,21215.8,21289.5
750,Roleta,7,21452.4,21774.8,21525.6
750,Roleta,7,20907.6,21396.8,20981.3
750,Roleta,7,21059.3,21891.5,21749.1
750,Roleta,7,21006.5,21721.7,21832.5
750,Roleta,7,20894.5,21400.9,21556.1
750,Roleta,7,21264.9,21912.8,21624.5
750,Roleta,7,20927.4,21383.5,21817.4
750,Roleta,7,20631.5,21204.7,21160.9
750,Roleta,7,20532,21339.6,20943.8
750,Roleta,7,21317.3,21876.5,21279.3
750,Roleta,7,21344.3,21839,21674.5
750,Roleta,7,20704.5,21505.7,21447.6
750,Roleta,7,20446.2,21423.9,20779.4
750,Roleta,7,20933.6,21562.5,21421.4
750,Roleta,7,21732.1,22568.9,21907.8
750,Roleta,7,20325.3,20706.8,20645.3
750,Roleta,7,21520.2,21657.3,21704.9
750,Roleta,7,21109,21589.1,21436.5
750,Roleta,7,20831.9,21484.3,20940.4
750,Roleta,7,20921.6,21436,20959.6
750,Roleta,7,21353.8,21107.9,21792
750,Roleta,7,20680.5,21361.8,21484.1
750,Roleta,7,21059.1,21889.3,21287.8
750,Roleta,7,21395.6,21719.2,21380.9
750,Roleta,7,21096,21540.6,21249.7
750,Roleta,7,20893.8,21098.4,20929.4
750,Roleta,7,21388.5,21522.6,21383.3
750,Roleta,7,21114.3,21909.1,21466
750,Roleta,7,20320.3,20903.9,20753.7
750,Roleta,7,21362.4,21710,21725
750,Roleta,7,21107.5,21332.3,21491
750,Roleta,7,20568.9,21031.9,21336.5
750,Roleta,7,21529.9,21843.3,21825.1
750,Roleta,7,20987.8,21677.3,21242.6
750,Roleta,7,20849.5,21286.7,21040.2
750,Roleta,7,21494,22295.6,21926.9
750,Roleta,7,21263,21638,21618.6
750,Roleta,7,21014.3,21783,21369.4
750,Roleta,7,21676.1,21697.3,22123.7
750,Roleta,7,21208.5,21426.5,21379.9
750,Roleta,7,21237.9,21332.3,21554.7
750,Roleta,7,21874.2,22208,21744.1
750,Roleta,7,21490,21726.8,21989.4
750,Roleta,7,21610.3,22122.2,21649.2
750,Roleta,7,20932.9,21355.3,21234.4
750,Roleta,7,21222.9,21599.8,21284.8
750,Roleta,7,21185,21139.3,21504
750,Roleta,7,21174.5,21359.7,21633.1
750,Roleta,7,20614.2,21122.9,20796.5
750,Roleta,7,21825.6,21953.1,21579
750,Roleta,7,21105.7,21399.1,21304.4
750,Roleta,7,21656,21946.5,21696.2
750,Roleta,7,21068,21359.3,21280.9
750,Roleta,7,20443.4,20733.8,21134.9
750,Roleta,7,21103.7,22051.1,21607.1
750,Roleta,7,21456.5,21759.5,21540.6
750,Roleta,7,20943.8,21121.9,21504.9
750,Roleta,7,21319.1,21620,21497.1
750,Roleta,7,21383.6,21296.1,21859.1
750,Roleta,7,21280.9,21708.4,21480.1
750,Roleta,7,21073.3,21665.8,21262.8
750,Roleta,7,21021.8,21802.7,21902.2
750,Roleta,7,20787.8,21326.7,21431.4
750,Roleta,7,20962.3,21194.7,20967.6
750,Roleta,7,21452.3,21830.8,22326.3
750,Roleta,7,21415.6,22094.9,21986.7
750,Roleta,7,21415.6,22094.9,21986.7
750,Roleta,8,20147.8,20828.1,20511.1
750,Roleta,8,20532.4,20538.9,20767.8
750,Roleta,8,20929.8,21708.2,21429.4
750,Roleta,8,21244.6,21932.9,21976.6
750,Roleta,8,21022.7,21601.3,21826.9
750,Roleta,8,21022.7,21601.3,21826.9
750,Roleta,8,20370.9,20824.6,21400.9
750,Roleta,8,20896.3,21243.7,21250.1
750,Roleta,8,20356.3,20585.9,20997.1
750,Roleta,8,20103.2,20705.9,21033.5
750,Roleta,8,21192.9,21607.9,21731.2
750,Roleta,8,21177.1,21645.4,22016.9
750,Roleta,8,20984.5,21450.1,21460.7
750,Roleta,8,20528.2,20869.4,20577
750,Roleta,8,21456.8,21907.2,22180.1
750,Roleta,8,20642.5,21339.5,21111.4
750,Roleta,8,20576.4,20527.7,20932.2
750,Roleta,8,21090.6,21610.6,21264.7
750,Roleta,8,21560.2,22160.3,22132.1
750,Roleta,8,21148.3,21710.7,21773.1
750,Roleta,8,20917.6,21324.1,21875
750,Roleta,8,20659.3,21218.4,21200.1
750,Roleta,8,21796.8,22047.1,22157.3
750,Roleta,8,20460.2,21218.4,21704.2
750,Roleta,8,21373,21567.3,22287.3
750,Roleta,8,21111,21692.5,21557
750,Roleta,8,21104,21626.6,21478
750,Roleta,8,20022.6,20760.2,21474.6
750,Roleta,8,20585.3,21245.8,21345.2
750,Roleta,8,20602.3,20695.5,20884.8
750,Roleta,8,21667.2,21626.7,21822.1
750,Roleta,8,21547.5,22042.2,21978.2
750,Roleta,8,20147.9,20571.4,20528.9
750,Roleta,8,21078,21371.9,21594.9
750,Roleta,8,21985.3,22724,22188.5
750,Roleta,8,20834.3,20930.8,21281.8
750,Roleta,8,21209.1,21867.3,22114.6
750,Roleta,8,21277.2,21783.9,21945.6
750,Roleta,8,20289.3,20795.4,20395.9
750,Roleta,8,20443.5,20680.5,21032.6
750,Roleta,8,21538.7,22291.8,21887.1
750,Roleta,8,20761.9,21074.9,21765.2
750,Roleta,8,21429.1,21745.1,22025.9
750,Roleta,8,21136.4,21232,21203.3
750,Roleta,8,21645.1,22172.4,21961.8
750,Roleta,8,21366.4,21967.9,21971
750,Roleta,8,20981.9,21445.4,21714
750,Roleta,8,20862.9,21041.8,21622.3
750,Roleta,8,19840.4,20552.9,20913.8
750,Roleta,8,19886.2,20170.6,20170.2
750,Roleta,8,20802.1,20993.5,21049.8
750,Roleta,8,21582.1,21736,22048
750,Roleta,8,21423,21619,21697.9
750,Roleta,8,20817.5,21057.2,21264.1
750,Roleta,8,19525.5,20319.6,20317.7
750,Roleta,8,20755.5,21239,21774.1
750,Roleta,8,20831.9,21084.3,21482.2
750,Roleta,8,20777.9,21125.9,21369
750,Roleta,8,20753.6,21201.3,21107
750,Roleta,8,20397.3,20351.8,21133.3
750,Roleta,8,21502,22238.7,21921.7
750,Roleta,8,21727.8,21913.3,21787.4
750,Roleta,8,21175.1,21627.1,21209.1
750,Roleta,8,20545.5,21081.1,20705.3
750,Roleta,8,20869.2,21092.2,21376.8
750,Roleta,8,20668.6,21096.3,21398.8
750,Roleta,8,20493.3,20810.3,21454.3
750,Roleta,8,20171.6,20524.3,20635.2
750,Roleta,8,20627.1,20941.6,20319.4
750,Roleta,8,21307.4,22085.7,21861.1
750,Roleta,8,20455.5,21133.9,21616.6
750,Roleta,8,21303,22074,22168.4
750,Roleta,8,20285.3,20364.6,20671.2
750,Roleta,8,21069.5,21984.5,22229
750,Roleta,8,21600.4,21500.2,22190.6
750,Roleta,8,20916,21538.4,21546.1
750,Roleta,8,19534.3,19892.3,20033
750,Roleta,8,20788,20951.6,21164.5
750,Roleta,8,21624.8,22278.4,22306.9
750,Roleta,8,21013.5,21212.2,21466.3
750,Roleta,8,20820.2,21255.4,21620.3
750,Roleta,8,21287.9,21898.8,22216.2
750,Roleta,8,20537.3,20950.3,21124.2
750,Roleta,8,20925.4,21440.6,22195.1
750,Roleta,8,20261.4,20645.6,20736.6
750,Roleta,8,21175.4,21558.8,21304.9
750,Roleta,8,20588.7,21083.6,20406.3
750,Roleta,8,20696.1,21040.1,20733
750,Roleta,8,19722.3,20346.1,20346.7
750,Roleta,8,20513.3,20867.9,21459.8
750,Roleta,8,20972.7,21195.4,21453.1
750,Roleta,8,20972.7,21195.4,21453.1
750,Roleta,9,21917.2,21594.7,21741.6
750,Roleta,9,21788.5,21369.6,21763.3
750,Roleta,9,21525.1,20829.7,20925.2
750,Roleta,9,22166,21476.7,21506.2
750,Roleta,9,21905.2,21376.6,21540.7
750,Roleta,9,22171.4,21803.9,21405.9
750,Roleta,9,21857.3,21412.2,21455.2
750,Roleta,9,22299.9,21588.2,21428.4
750,Roleta,9,21736.9,21953.9,21492.4
750,Roleta,9,22282.6,21843.2,21804.8
750,Roleta,9,22552.8,21598.4,22139.6
750,Roleta,9,21496,20920.2,20862.6
750,Roleta,9,22134.8,21809,21446.8
750,Roleta,9,22245.5,21815.9,21263.8
750,Roleta,9,22066.6,21652.6,21895.8
750,Roleta,9,21549.9,21225.3,20966.6
750,Roleta,9,21593.6,21387.6,21141.2
750,Roleta,9,22185.7,21504,21172.4
750,Roleta,9,22645.3,22152.8,21709.4
750,Roleta,9,22058.1,21341.5,21262.9
750,Roleta,9,21926.2,21655.4,21247.5
750,Roleta,9,21986.1,21674.3,21319.5
750,Roleta,9,21938.3,21621.9,21246.7
750,Roleta,9,21141.6,21461.3,21395.8
750,Roleta,9,22216.5,21690.2,21639.1
750,Roleta,9,21602.2,21358.9,21508.5
750,Roleta,9,21838.9,21331.5,21315.4
750,Roleta,9,22530.6,21580.2,21708.7
750,Roleta,9,22087.7,22188.2,21791.9
750,Roleta,9,21873.9,21429.8,21563.5
750,Roleta,9,22272.5,21969.7,21633.5
750,Roleta,9,22227.2,21773.7,21778.2
750,Roleta,9,22234.2,21762.2,21796.3
750,Roleta,9,22008.9,22307.1,21899.5
750,Roleta,9,22095.7,21739.8,21909.8
750,Roleta,9,21511.4,21726.8,21404.8
750,Roleta,9,22315.9,21902.9,21647.3
750,Roleta,9,21903,21642.2,21506.3
750,Roleta,9,22682.5,21741.5,22017.7
750,Roleta,9,22462.7,21747.2,21724.7
750,Roleta,9,22103.5,21519.1,21162.7
750,Roleta,9,21564.8,21399.7,21268.8
750,Roleta,9,22003,21660.4,21436.9
750,Roleta,9,22007.7,21545,21661
750,Roleta,9,22228.2,21307.7,21353.9
750,Roleta,9,20632.3,20068.4,20174.5
750,Roleta,9,21581,20940.7,20709.8
750,Roleta,9,21993.9,21681.4,21441.9
750,Roleta,9,21324.9,21560.8,21273.9
750,Roleta,9,22321.1,21918.3,21840.5
750,Roleta,9,22589.5,21551.8,21921.1
750,Roleta,9,22835.3,21809,22053.6
750,Roleta,9,22049.6,21612.7,21229.3
750,Roleta,9,21876.1,22037.2,21602.1
750,Roleta,9,21388.2,20808.1,20750
750,Roleta,9,22797.9,21696.1,21804
750,Roleta,9,21550.5,21581.4,21146
750,Roleta,9,21536.8,21703.9,21604.9
750,Roleta,9,22064,21344.5,21357.4
750,Roleta,9,21886.4,21435.6,21633.8
750,Roleta,9,21692.8,20925.7,21066.9
750,Roleta,9,22354.1,21554.7,21559.8
750,Roleta,9,21956.5,21498.3,22078.9
750,Roleta,9,21758.1,21723,21429.7
750,Roleta,9,22320.2,21861.5,22121.2
750,Roleta,9,22185.9,21433.5,21416.4
750,Roleta,9,20642,20490.9,20788.3
750,Roleta,9,21796.2,21968.5,21942.4
750,Roleta,9,21576.1,21568.8,21456.6
750,Roleta,9,21797.2,21451.5,21327.3
750,Roleta,9,21189.2,21025.4,21105.7
750,Roleta,9,21951.7,21341.7,21163.7
750,Roleta,9,21704,21281.8,21006.1
750,Roleta,9,21623,21447.9,21258.4
750,Roleta,9,21774.9,21849.9,21753.5
750,Roleta,9,22101.7,21823.5,21497.5
750,Roleta,9,21974.5,21261.9,21544.3
750,Roleta,9,21951.2,21076.1,21191.6
750,Roleta,9,21683.5,21307.3,21654.6
750,Roleta,9,21914.4,21267.1,21315.5
750,Roleta,9,22404.7,22197.6,21927.5
750,Roleta,9,21696.1,21775.3,22022.1
750,Roleta,9,21531.7,21145.2,21016.4
750,Roleta,9,22081.2,21858.3,22091.6
750,Roleta,9,21877.1,21760.7,21931.6
750,Roleta,9,21711.6,21800,21026.6
750,Roleta,9,22143.7,22096.7,21939
750,Roleta,9,22137.9,22045,21841.9
750,Roleta,9,22337.4,21906.8,21883.4
750,Roleta,9,21137.3,20270.2,21012.4
750,Roleta,9,22121,21685.1,21692.6
750,Roleta,9,22121,21685.1,21692.6
750,Roleta,10,21231.8,20553,20912.5
750,Roleta,10,21776.1,21160.4,21543.2
750,Roleta,10,21990.5,20761.4,21258.2
750,Roleta,10,22237.6,20641.6,21388.7
750,Roleta,10,22254.8,20990.1,21352.6
750,Roleta,10,21863.9,20883.9,21319.2
750,Roleta,10,21997.8,20887.4,21253.6
750,Roleta,10,22039.1,21072.8,21392.1
750,Roleta,10,22134.3,20830.4,21449.6
750,Roleta,10,22629.7,21572.2,22031.6
750,Roleta,10,22299.9,21689.2,21641.7
750,Roleta,10,22446.7,21648.3,21713.9
750,Roleta,10,22493.7,21523.5,21477.1
750,Roleta,10,22261.9,21345.6,21703.7
750,Roleta,10,20494.1,20142.6,20189.7
750,Roleta,10,21883.4,20799.3,21159.7
750,Roleta,10,21000.4,19866.5,20531.1
750,Roleta,10,21737.5,20815,21281.4
750,Roleta,10,22683.2,21224.5,22098.9
750,Roleta,10,21818.3,20756.1,21079.4
750,Roleta,10,22405.5,20940.9,21362.7
750,Roleta,10,22390,21292.2,21651.9
750,Roleta,10,21321.5,20843.6,21012.4
750,Roleta,10,21649,20722,21287.2
750,Roleta,10,22359,21085.6,21427.1
750,Roleta,10,22201.6,20512.7,21500.9
750,Roleta,10,21329.5,20435,21144.7
750,Roleta,10,22322.6,21450.9,21400
750,Roleta,10,21777.4,21148.8,21499.7
750,Roleta,10,21539.7,20488.5,20837.7
750,Roleta,10,22644,21842.1,22085.5
750,Roleta,10,21735.3,20536.4,20728.8
750,Roleta,10,21437.7,20456.7,20774.1
750,Roleta,10,21542.2,20658.1,21253.5
750,Roleta,10,23020.3,22286.9,22599.1
750,Roleta,10,22214.6,21145.1,21335.3
750,Roleta,10,22874.5,21856.1,22322.5
750,Roleta,10,22073.1,20950.8,21198.5
750,Roleta,10,21624.8,21269,21071.5
750,Roleta,10,22425.5,21698.4,21895.6
750,Roleta,10,22502.9,21643.8,22107.4
750,Roleta,10,22273.6,21173.6,21402.3
750,Roleta,10,21846.3,20991,21231.5
750,Roleta,10,21728.8,20808.6,21136.9
750,Roleta,10,22512.5,21454.1,21566.3
750,Roleta,10,21967.9,20863.9,21158.1
750,Roleta,10,22163,21313.7,21858.1
750,Roleta,10,22248,20817.1,21308.2
750,Roleta,10,22310.2,21441.2,21724.1
750,Roleta,10,22263.4,20281.1,21132.9
750,Roleta,10,22058.3,20979.7,21196.7
750,Roleta,10,22225.1,21362.5,21400.1
750,Roleta,10,21918.7,20708.7,20886.1
750,Roleta,10,22109.4,21235.2,21548.4
750,Roleta,10,21988.1,21522.3,21386.3
750,Roleta,10,22578.8,22018.4,22166
750,Roleta,10,22166.5,20951.5,21471
750,Roleta,10,21920.1,20624.3,21328.5
750,Roleta,10,22492,21341.8,21516.8
750,Roleta,10,21804.6,21505,21469
750,Roleta,10,22083.5,21142.3,21558.1
750,Roleta,10,21855.4,20765.6,21039.2
750,Roleta,10,21995,20436.8,20885.5
750,Roleta,10,22218.5,21114.7,21277.4
750,Roleta,10,22050.1,20858.6,21250.9
750,Roleta,10,21669.8,20732.1,21069.4
750,Roleta,10,22460.7,21558.2,21801.3
750,Roleta,10,21815.1,20564.8,20686.7
750,Roleta,10,21749.3,20836,21325.2
750,Roleta,10,22062,21047.2,21305.1
750,Roleta,10,22230.7,21059.7,21377.1
750,Roleta,10,21597.8,20958.1,21180.9
750,Roleta,10,22690.1,21296.8,22134.7
750,Roleta,10,22587.9,21245.7,21888.3
750,Roleta,10,21805.4,21378.4,21356.6
750,Roleta,10,21710.6,21189.7,21127
750,Roleta,10,22373.1,21477.4,21767.4
750,Roleta,10,21194.2,20484.7,21037.2
750,Roleta,10,21432.3,20732.6,21113.7
750,Roleta,10,22243.5,21574.2,21579.3
750,Roleta,10,22274.9,21513,21518.1
750,Roleta,10,22051,21305.9,21366.4
750,Roleta,10,21499,20445.7,20800.9
750,Roleta,10,22209.9,21048.3,21340.1
750,Roleta,10,21705,20945.5,21377.6
750,Roleta,10,21811.1,20529.7,21150.2
750,Roleta,10,21934.8,21352.5,21371.7
750,Roleta,10,22264.4,21246.1,21531.4
750,Roleta,10,21928.3,21239.3,21322.2
750,Roleta,10,22188.2,21295.3,21454
750,Roleta,10,21279.6,20506.4,20942
750,Roleta,10,21279.6,20506.4,20942
750,Roleta,11,20585.3,21250.4,20188.5
750,Roleta,11,21770.8,22252.9,21160.1
750,Roleta,11,21791.4,22036,21400.3
750,Roleta,11,21291.6,22143.5,20835.5
750,Roleta,11,22056.3,22365.1,21110.4
750,Roleta,11,22094.9,22250.8,21791.3
750,Roleta,11,21471.2,21878.2,21061.7
750,Roleta,11,21935.2,22427.1,21628.4
750,Roleta,11,21263.5,21598.3,20736.9
750,Roleta,11,22318.9,22757.3,21902.1
750,Roleta,11,22067.3,22317.5,21809.7
750,Roleta,11,22187.6,22306.6,21612
750,Roleta,11,22020,22538.2,21427
750,Roleta,11,21576.7,22116,21268.5
750,Roleta,11,21797.7,22115.3,21214.9
750,Roleta,11,21780.9,22103.6,21524.2
750,Roleta,11,21467.2,21852.8,20807.5
750,Roleta,11,21906.9,22509.7,21288.6
750,Roleta,11,21705.9,21880.2,21171.3
750,Roleta,11,22203.2,22541.3,21361.8
750,Roleta,11,21330.1,22030.2,20611.8
750,Roleta,11,22036.3,22605.7,21405.1
750,Roleta,11,21982,22389.2,21382.1
750,Roleta,11,21356.3,21688,20713.6
750,Roleta,11,21651.5,22502.2,21014
750,Roleta,11,22315.2,22447,21770.5
750,Roleta,11,21646.1,21929.3,21048.9
750,Roleta,11,21257,21209.8,20536.6
750,Roleta,11,21576.5,21911.4,21225.3
750,Roleta,11,21983.3,22949.3,21762.6
750,Roleta,11,21881.4,22339.9,21338.1
750,Roleta,11,21873.9,22470.1,21262.7
750,Roleta,11,21820.3,22319.9,21975.8
750,Roleta,11,21760.2,22210.8,21016.3
750,Roleta,11,21563,21708.2,21337.6
750,Roleta,11,21775.6,22342.5,21124.7
750,Roleta,11,21100.1,21578.1,20530.8
750,Roleta,11,21417.9,21367.6,20814.6
750,Roleta,11,21465.8,21596.1,20906.2
750,Roleta,11,21278.2,21816,20475.6
750,Roleta,11,20644.7,21119.1,20058.5
750,Roleta,11,21719,22188.1,21491
750,Roleta,11,21876.4,22173.9,21298.2
750,Roleta,11,21785.6,22389,21376.9
750,Roleta,11,21434.2,21603,20659
750,Roleta,11,22127.8,22665,21313.4
750,Roleta,11,22178,22278.4,21976.3
750,Roleta,11,21685.8,21936.5,20829.1
750,Roleta,11,21880.6,21838.9,21026.2
750,Roleta,11,22015.3,22385.8,21825.2
750,Roleta,11,21090,21632.7,20580
750,Roleta,11,22562.9,23080.1,21779.1
750,Roleta,11,21676.7,22046,20850.8
750,Roleta,11,21656.3,22137.1,21448
750,Roleta,11,21681.8,21941.5,21117.7
750,Roleta,11,21296.2,21775.7,20604.7
750,Roleta,11,21868.8,22442.1,21415.2
750,Roleta,11,21868.8,22442.1,21415.2
750,Roleta,11,21061.7,21510.6,20999.5
750,Roleta,11,21532.5,21535.9,20889.9
750,Roleta,11,22113.3,22344.3,21562.9
750,Roleta,11,21880.2,22549.3,21520.1
750,Roleta,11,22010.3,22167.7,21370.4
750,Roleta,11,21342.1,22085.7,21104.4
750,Roleta,11,21434.2,21668.2,21186.6
750,Roleta,11,21933.9,22409.1,21128.7
750,Roleta,11,21677.8,21974.9,20973.2
750,Roleta,11,22183.5,22625.1,21423.5
750,Roleta,11,21891.8,21926.2,21402.8
750,Roleta,11,21919.3,22388.1,21322.4
750,Roleta,11,21593.4,21845.3,20912.7
750,Roleta,11,22003.6,22156,21906.2
750,Roleta,11,21472.9,21964.6,20933.6
750,Roleta,11,21933.6,22917.8,21597.7
750,Roleta,11,22294.9,22723.4,21522.9
750,Roleta,11,21631.1,21891.1,20985.1
750,Roleta,11,22021,22245.5,21921.5
750,Roleta,11,22029.8,22516.6,21078.2
750,Roleta,11,22401.1,22523.5,21748.7
750,Roleta,11,22084.7,22445.7,21340.2
750,Roleta,11,21718.4,22484.7,21255.1
750,Roleta,11,22050,22499.4,21323.1
750,Roleta,11,21758.7,22168.2,21363.2
750,Roleta,11,21906.2,22255.7,21696.1
750,Roleta,11,21928.8,22162.6,21369.2
750,Roleta,11,22294.5,22973.4,21509.6
750,Roleta,11,21582.1,21456.9,21014.1
750,Roleta,11,21431.2,21905.1,21003.3
750,Roleta,11,21645.6,21789.5,20578.6
750,Roleta,11,21994,22685,21519.8
750,Roleta,11,21998.7,22529.1,21341.9
750,Roleta,11,21998.7,22529.1,21341.9
750,Roleta,12,21843.8,22845.6,23158.5
750,Roleta,12,21752.3,22380.6,22542.9
750,Roleta,12,21937.3,22173.6,22481.9
750,Roleta,12,21609.5,22280.3,22508.8
